"","scientific_name","record_number","phenology","image","day","month","year","collection_date","julian_date","ordinal_date","site","subsite","elevation_m","latitude","longitude","source","data_type","tmean.avg","ppt.mean","season","season_label","seasonYear"
"358","Castilleja occidentalis","125357840","flower","https://www.inaturalist.org/observations/125357840","8",7,2022,"2022-07-08",2022189,189,"PP","PP4",3947,"38.86367",-105.0708167,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"359","Castilleja occidentalis","125364800","flower","https://www.inaturalist.org/observations/125364800","8",7,2022,"2022-07-08",2022189,189,"PP","PP4",3947,"38.86365927",-105.0707519,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"360","Castilleja occidentalis","149057052","flower","https://www.inaturalist.org/observations/149057052","8",7,2022,"2022-07-08",2022189,189,"MBS","MBS3",3711,"39.631271",-105.608093,"iNaturalist","observation",51.26666667,3.486666667,"summer","summer128",128
"361","Castilleja occidentalis","129737591","flower","https://www.inaturalist.org/observations/129737591","14",7,2022,"2022-07-14",2022195,195,"MBS","MBS3",3890,"39.58617",-105.6795967,"iNaturalist","observation",51.26666667,3.486666667,"summer","summer128",128
"362","Castilleja occidentalis","126904516","flower","https://www.inaturalist.org/observations/126904516","18",7,2022,"2022-07-18",2022199,199,"MBS","MBS2",3933,"39.60119444",-105.6435861,"iNaturalist","observation",51.26666667,3.486666667,"summer","summer128",128
"363","Castilleja occidentalis","126958857","flower","https://www.inaturalist.org/observations/126958857","18",7,2022,"2022-07-18",2022199,199,"PP","PP4",3947,"38.86367167",-105.0707862,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"364","Castilleja occidentalis","127845628","flower","https://www.inaturalist.org/observations/127845628","21",7,2022,"2022-07-21",2022202,202,"PP","PP4",3949,"38.86263889",-105.0673333,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"365","Castilleja occidentalis","128290730","flower","https://www.inaturalist.org/observations/128290730","27",7,2022,"2022-07-27",2022208,208,"PP","PP2",3974,"38.84138312",-105.0356802,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"366","Castilleja occidentalis","129090312","flower","https://www.inaturalist.org/observations/129090312","27",7,2022,"2022-07-27",2022208,208,"MBS","MBS3",3911,"39.59790833",-105.6405633,"iNaturalist","observation",51.26666667,3.486666667,"summer","summer128",128
"367","Castilleja occidentalis","128912489","flower","https://www.inaturalist.org/observations/128912489","31",7,2022,"2022-07-31",2022212,212,"PP","PP4",3949,"38.86368667",-105.0701305,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"368","Castilleja occidentalis","128922661","flower","https://www.inaturalist.org/observations/128922661","31",7,2022,"2022-07-31",2022212,212,"PP","PP4",3953,"38.86466167",-105.070975,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"369","Castilleja occidentalis","128924340","flower","https://www.inaturalist.org/observations/128924340","31",7,2022,"2022-07-31",2022212,212,"PP","PP4",3954,"38.86424667",-105.0702278,"iNaturalist","observation",53.7,4.38,"summer","summer128",128
"370","Castilleja occidentalis","129846822","flower","https://www.inaturalist.org/observations/129846822","1",8,2022,"2022-08-01",2022213,213,"MBS","MBS3",3921,"39.59887485",-105.6405426,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"371","Castilleja occidentalis","129766550","flower","https://www.inaturalist.org/observations/129766550","6",8,2022,"2022-08-06",2022218,218,"MBS","MBS3",3921,"39.59956333",-105.64087,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"372","Castilleja occidentalis","186876102","flower","https://www.inaturalist.org/observations/186876102","6",8,2022,"2022-08-06",2022218,218,"PP","PP4",3953,"38.858275",-105.0664861,"iNaturalist","observation",50.56666667,7.583333333,"summer","summer128",128
"373","Castilleja occidentalis","131271837","flower","https://www.inaturalist.org/observations/131271837","8",8,2022,"2022-08-08",2022220,220,"PP","PP2",3975,"38.85285333",-105.0630638,"iNaturalist","observation",50.56666667,7.583333333,"summer","summer128",128
"374","Castilleja occidentalis","130259075","flower","https://www.inaturalist.org/observations/130259075","9",8,2022,"2022-08-09",2022221,221,"PP","PP4",3941,"38.85750614",-105.0643579,"iNaturalist","observation",50.56666667,7.583333333,"summer","summer128",128
"375","Castilleja occidentalis","130409450","flower","https://www.inaturalist.org/observations/130409450","10",8,2022,"2022-08-10",2022222,222,"PP","PP4",3960,"38.86025333",-105.06765,"iNaturalist","observation",50.56666667,7.583333333,"summer","summer128",128
"376","Castilleja occidentalis","131630263","flower","https://www.inaturalist.org/observations/131630263","12",8,2022,"2022-08-12",2022224,224,"MBS","MBS3",3914,"39.595537",-105.637803,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"377","Castilleja occidentalis","131631439","flower","https://www.inaturalist.org/observations/131631439","12",8,2022,"2022-08-12",2022224,224,"MBS","MBS4",3618,"39.64055497",-105.60217,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"378","Castilleja occidentalis","131602487","flower","https://www.inaturalist.org/observations/131602487","19",8,2022,"2022-08-19",2022231,231,"MBS","MBS3",3912,"39.59780025",-105.6416806,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"379","Castilleja occidentalis","131604158","flower","https://www.inaturalist.org/observations/131604158","19",8,2022,"2022-08-19",2022231,231,"MBS","MBS2",4047,"39.57954451",-105.6373611,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"380","Castilleja occidentalis","133638531","flower","https://www.inaturalist.org/observations/133638531","31",8,2022,"2022-08-31",2022243,243,"MBS","MBS2",3936,"39.6013",-105.6419133,"iNaturalist","observation",48.86666667,4.406666667,"summer","summer128",128
"381","Castilleja occidentalis","138995350","flower","https://www.inaturalist.org/observations/138995350","11",9,2022,"2022-09-11",2022254,254,"MBS","MBS3",3733,"39.626025",-105.6036617,"iNaturalist","observation",46.2,0.983333333,"fall","fall128",128
"382","Castilleja occidentalis","139502192","flower","https://www.inaturalist.org/observations/139502192","11",9,2022,"2022-09-11",2022254,254,"MBS","MBS3",3733,"39.625995",-105.6036833,"iNaturalist","observation",46.2,0.983333333,"fall","fall128",128
"383","Castilleja occidentalis","139502241","flower","https://www.inaturalist.org/observations/139502241","11",9,2022,"2022-09-11",2022254,254,"MBS","MBS3",3701,"39.63283667",-105.604295,"iNaturalist","observation",46.2,0.983333333,"fall","fall128",128
"384","Castilleja occidentalis","30","flower","https://www.inaturalist.org/observations/172911700","11",7,2023,"2023-07-11",2023192,192,"MBS","MBS3",3712,"39.63191",-105.60488,"Berkowitz","specimen",52.7,1.85,"summer","summer129",129
"385","Castilleja occidentalis","172911700","flower","https://www.inaturalist.org/observations/172911700","11",7,2023,"2023-07-11",2023192,192,"MBS","MBS3",3719,"39.63162667",-105.6052133,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"386","Castilleja occidentalis","173868553","flower","https://www.inaturalist.org/observations/173868553","18",7,2023,"2023-07-18",2023199,199,"MBS","MBS3",3704,"39.634945",-105.6046617,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"387","Castilleja occidentalis","35","flower","https://www.inaturalist.org/observations/174546494","19",7,2023,"2023-07-19",2023200,200,"MBS","MBS2",3948,"39.6011",-105.63522,"Berkowitz","specimen",52.7,1.85,"summer","summer129",129
"388","Castilleja occidentalis","174546435","flower","https://www.inaturalist.org/observations/174546435","19",7,2023,"2023-07-19",2023200,200,"MBS","MBS2",3937,"39.60080167",-105.6349883,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"389","Castilleja occidentalis","174546494","flower","https://www.inaturalist.org/observations/174546494","19",7,2023,"2023-07-19",2023200,200,"MBS","MBS2",3945,"39.601805",-105.6347933,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"390","Castilleja occidentalis","174546596","flower","https://www.inaturalist.org/observations/174546596","19",7,2023,"2023-07-19",2023200,200,"MBS","MBS3",3740,"39.63107167",-105.60529,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"391","Castilleja occidentalis","41","flower","https://www.inaturalist.org/observations/174990864","21",7,2023,"2023-07-21",2023202,202,"PP","PP4",3921,"38.86178",-105.06962,"Berkowitz","specimen",52,3.03,"summer","summer129",129
"392","Castilleja occidentalis","174776851","flower","https://www.inaturalist.org/observations/174776851","21",7,2023,"2023-07-21",2023202,202,"PP","PP5",3600,"38.87778611",-105.0655139,"iNaturalist","observation",52,3.03,"summer","summer129",129
"393","Castilleja occidentalis","174990864","flower","https://www.inaturalist.org/observations/174990864","21",7,2023,"2023-07-21",2023202,202,"PP","PP4",3922,"38.86178889",-105.0695806,"iNaturalist","observation",52,3.03,"summer","summer129",129
"394","Castilleja occidentalis","175420242","flower","https://www.inaturalist.org/observations/175420242","27",7,2023,"2023-07-27",2023208,208,"MBS","MBS3",3927,"39.60149412",-105.6431819,"iNaturalist","observation",52.7,1.85,"summer","summer129",129
"395","Castilleja occidentalis","176324062","flower","https://www.inaturalist.org/observations/176324062","2",8,2023,"2023-08-02",2023214,214,"MBS","MBS2",4036,"39.57965088",-105.6311264,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"396","Castilleja occidentalis","177461904","flower","https://www.inaturalist.org/observations/177461904","2",8,2023,"2023-08-02",2023214,214,"MBS","MBS2",3937,"39.60073167",-105.63534,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"397","Castilleja occidentalis","177461954","flower","https://www.inaturalist.org/observations/177461954","2",8,2023,"2023-08-02",2023214,214,"MBS","MBS2",3934,"39.60111667",-105.63399,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"398","Castilleja occidentalis","177461969","flower","https://www.inaturalist.org/observations/177461969","2",8,2023,"2023-08-02",2023214,214,"MBS","MBS3",3740,"39.63108167",-105.6050367,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"399","Castilleja occidentalis","177462032","flower","https://www.inaturalist.org/observations/177462032","2",8,2023,"2023-08-02",2023214,214,"MBS","MBS4",3699,"39.63214",-105.6048583,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"400","Castilleja occidentalis","177555971","flower","https://www.inaturalist.org/observations/177555971","3",8,2023,"2023-08-03",2023215,215,"PP","PP5",3603,"38.87768",-105.0654117,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"401","Castilleja occidentalis","176687703","flower","https://www.inaturalist.org/observations/176687703","4",8,2023,"2023-08-04",2023216,216,"MBS","MBS3",3911,"39.59814167",-105.6401533,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"402","Castilleja occidentalis","177556054","flower","https://www.inaturalist.org/observations/177556054","4",8,2023,"2023-08-04",2023216,216,"PP","PP2",4076,"38.84480167",-105.0528983,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"403","Castilleja occidentalis","177556097","flower","https://www.inaturalist.org/observations/177556097","4",8,2023,"2023-08-04",2023216,216,"PP","PP4",3922,"38.86196167",-105.06949,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"404","Castilleja occidentalis","179456817","flower","https://www.inaturalist.org/observations/179456817","4",8,2023,"2023-08-04",2023216,216,"MBS","MBS3",3911,"39.59821596",-105.6402897,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"405","Castilleja occidentalis","179456872","flower","https://www.inaturalist.org/observations/179456872","4",8,2023,"2023-08-04",2023216,216,"MBS","MBS3",3920,"39.5960102",-105.6402097,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"406","Castilleja occidentalis","178925706","flower","https://www.inaturalist.org/observations/178925706","7",8,2023,"2023-08-07",2023219,219,"MBS","MBS3",3921,"39.60160333",-105.6421833,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"407","Castilleja occidentalis","180211817","flower","https://www.inaturalist.org/observations/180211817","7",8,2023,"2023-08-07",2023219,219,"MBS","MBS1",4321,"39.58827876",-105.6438288,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"408","Castilleja occidentalis","184747238","flower","https://www.inaturalist.org/observations/184747238","9",8,2023,"2023-08-09",2023221,221,"MBS","MBS1",4277,"39.58553889",-105.6411034,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"409","Castilleja occidentalis","178477728","flower","https://www.inaturalist.org/observations/178477728","12",8,2023,"2023-08-12",2023224,224,"MBS","MBS4",3593,"39.61373",-105.6394283,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"410","Castilleja occidentalis","179077295","flower","https://www.inaturalist.org/observations/179077295","13",8,2023,"2023-08-13",2023225,225,"MBS","MBS3",3921,"39.60156667",-105.64215,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"411","Castilleja occidentalis","178459953","flower","https://www.inaturalist.org/observations/178459953","14",8,2023,"2023-08-14",2023226,226,"MBS","MBS3",3912,"39.59814997",-105.641261,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"412","Castilleja occidentalis","179222725","flower","https://www.inaturalist.org/observations/179222725","14",8,2023,"2023-08-14",2023226,226,"MBS","MBS2",3937,"39.60058889",-105.635375,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"413","Castilleja occidentalis","179222728","flower","https://www.inaturalist.org/observations/179222728","14",8,2023,"2023-08-14",2023226,226,"MBS","MBS1",4280,"39.58831667",-105.6415472,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"414","Castilleja occidentalis","179222775","flower","https://www.inaturalist.org/observations/179222775","14",8,2023,"2023-08-14",2023226,226,"MBS","MBS2",3968,"39.60231667",-105.6343528,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"415","Castilleja occidentalis","179222810","flower","https://www.inaturalist.org/observations/179222810","14",8,2023,"2023-08-14",2023226,226,"MBS","MBS3",3719,"39.63189444",-105.6047833,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"416","Castilleja occidentalis","179184404","flower","https://www.inaturalist.org/observations/179184404","15",8,2023,"2023-08-15",2023227,227,"PP","PP5",3603,"38.87769333",-105.0653983,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"417","Castilleja occidentalis","179184445","flower","https://www.inaturalist.org/observations/179184445","15",8,2023,"2023-08-15",2023227,227,"PP","PP4",3917,"38.86193167",-105.069725,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"418","Castilleja occidentalis","179252862","flower","https://www.inaturalist.org/observations/179252862","15",8,2023,"2023-08-15",2023227,227,"PP","PP2",4083,"38.84533611",-105.0516806,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"419","Castilleja occidentalis","179257415","flower","https://www.inaturalist.org/observations/179257415","19",8,2023,"2023-08-19",2023231,231,"PP","PP1",4293,"38.84087076",-105.0422597,"iNaturalist","observation",50.2,3.606666667,"summer","summer129",129
"420","Castilleja occidentalis","179469774","flower","https://www.inaturalist.org/observations/179469774","20",8,2023,"2023-08-20",2023232,232,"MBS","MBS3",3703,"39.61672143",-105.6048273,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
"421","Castilleja occidentalis","179619182","flower","https://www.inaturalist.org/observations/179619182","21",8,2023,"2023-08-21",2023233,233,"MBS","MBS2",4054,"39.57900355",-105.6382027,"iNaturalist","observation",50.13333333,3.19,"summer","summer129",129
